Time,PV(W),Grid(W),Load(W)
2025-02-03 00:00:00,0,0,0
2025-02-03 00:05:00,0,0,0
2025-02-03 00:10:00,0,0,0
2025-02-03 00:15:00,0,0,0
2025-02-03 00:20:00,0,0,0
2025-02-03 00:25:00,0,0,0
2025-02-03 00:30:00,0,0,0
2025-02-03 00:35:00,0,0,0
2025-02-03 00:40:00,0,0,0
2025-02-03 00:45:00,0,0,0
2025-02-03 00:50:00,0,0,0
2025-02-03 00:55:00,0,0,0
2025-02-03 01:00:00,0,0,0
2025-02-03 01:05:00,0,0,0
2025-02-03 01:10:00,0,0,0
2025-02-03 01:15:00,0,0,0
2025-02-03 01:20:00,0,0,0
2025-02-03 01:25:00,0,0,0
2025-02-03 01:30:00,0,0,0
2025-02-03 01:35:00,0,0,0
2025-02-03 01:40:00,0,0,0
2025-02-03 01:45:00,0,0,0
2025-02-03 01:50:00,0,0,0
2025-02-03 01:55:00,0,0,0
2025-02-03 02:00:00,0,0,0
2025-02-03 02:05:00,0,0,0
2025-02-03 02:10:00,0,0,0
2025-02-03 02:15:00,0,0,0
2025-02-03 02:20:00,0,0,0
2025-02-03 02:25:00,0,0,0
2025-02-03 02:30:00,0,0,0
2025-02-03 02:35:00,0,0,0
2025-02-03 02:40:00,0,0,0
2025-02-03 02:45:00,0,0,0
2025-02-03 02:50:00,0,0,0
2025-02-03 02:55:00,0,0,0
2025-02-03 03:00:00,0,0,0
2025-02-03 03:05:00,0,0,0
2025-02-03 03:10:00,0,0,0
2025-02-03 03:15:00,0,0,0
2025-02-03 03:20:00,0,0,0
2025-02-03 03:25:00,0,0,0
2025-02-03 03:30:00,0,0,0
2025-02-03 03:35:00,0,0,0
2025-02-03 03:40:00,0,0,0
2025-02-03 03:45:00,0,0,0
2025-02-03 03:50:00,0,0,0
2025-02-03 03:55:00,0,0,0
2025-02-03 04:00:00,0,0,0
2025-02-03 04:05:00,0,0,0
2025-02-03 04:10:00,0,0,0
2025-02-03 04:15:00,0,0,0
2025-02-03 04:20:00,0,0,0
2025-02-03 04:25:00,0,0,0
2025-02-03 04:30:00,0,0,0
2025-02-03 04:35:00,0,0,0
2025-02-03 04:40:00,0,0,0
2025-02-03 04:45:00,0,0,0
2025-02-03 04:50:00,0,0,0
