Time,PV(W),Grid(W),Load(W)
2025-01-17 00:00:00,0,0,0
2025-01-17 00:05:00,0,0,0
2025-01-17 00:10:00,0,0,0
2025-01-17 00:15:00,0,0,0
2025-01-17 00:20:00,0,0,0
2025-01-17 00:25:00,0,0,0
2025-01-17 00:30:00,0,0,0
2025-01-17 00:35:00,0,0,0
2025-01-17 00:40:00,0,0,0
2025-01-17 00:45:00,0,0,0
2025-01-17 00:50:00,0,0,0
2025-01-17 00:55:00,0,0,0
2025-01-17 01:00:00,0,0,0
2025-01-17 01:05:00,0,0,0
2025-01-17 01:10:00,0,0,0
2025-01-17 01:15:00,0,0,0
2025-01-17 01:20:00,0,0,0
2025-01-17 01:25:00,0,0,0
2025-01-17 01:30:00,0,0,0
2025-01-17 01:35:00,0,0,0
2025-01-17 01:40:00,0,0,0
2025-01-17 01:45:00,0,0,0
2025-01-17 01:50:00,0,0,0
2025-01-17 01:55:00,0,0,0
2025-01-17 02:00:00,0,0,0
2025-01-17 02:05:00,0,0,0
2025-01-17 02:10:00,0,0,0
2025-01-17 02:15:00,0,0,0
2025-01-17 02:20:00,0,0,0
2025-01-17 02:25:00,0,0,0
2025-01-17 02:30:00,0,0,0
2025-01-17 02:35:00,0,0,0
2025-01-17 02:40:00,0,0,0
2025-01-17 02:45:00,0,0,0
2025-01-17 02:50:00,0,0,0
2025-01-17 02:55:00,0,0,0
2025-01-17 03:00:00,0,0,0
2025-01-17 03:05:00,0,0,0
2025-01-17 03:10:00,0,0,0
2025-01-17 03:15:00,0,0,0
2025-01-17 03:20:00,0,0,0
2025-01-17 03:25:00,0,0,0
2025-01-17 03:30:00,0,0,0
2025-01-17 03:35:00,0,0,0
2025-01-17 03:40:00,0,0,0
2025-01-17 03:45:00,0,0,0
2025-01-17 03:50:00,0,0,0
2025-01-17 03:55:00,0,0,0
2025-01-17 04:00:00,0,0,0
2025-01-17 04:05:00,0,0,0
2025-01-17 04:10:00,0,0,0
2025-01-17 04:15:00,0,0,0
2025-01-17 04:20:00,0,0,0
2025-01-17 04:25:00,0,0,0
2025-01-17 04:30:00,0,0,0
2025-01-17 04:35:00,0,0,0
2025-01-17 04:40:00,0,0,0
2025-01-17 04:45:00,0,0,0
2025-01-17 04:50:00,0,0,0
2025-01-17 04:55:00,0,0,0
2025-01-17 05:00:00,0,0,0
2025-01-17 05:05:00,0,0,0
2025-01-17 05:10:00,0,0,0
2025-01-17 05:15:00,0,0,0
2025-01-17 05:20:00,0,0,0
2025-01-17 05:25:00,0,0,0
2025-01-17 05:30:00,0,0,0
2025-01-17 05:35:00,0,0,0
2025-01-17 05:40:00,0,0,0
2025-01-17 05:45:00,0,0,0
2025-01-17 05:50:00,0,0,0
2025-01-17 05:55:00,0,0,0
2025-01-17 06:00:00,0,0,0
2025-01-17 06:05:00,0,0,0
2025-01-17 06:10:00,0,0,0
2025-01-17 06:15:00,0,0,0
2025-01-17 06:20:00,0,0,0
