Time,PV(W),Grid(W),Load(W)
2025-02-11 00:00:00,0,0,0
2025-02-11 00:05:00,0,0,0
2025-02-11 00:10:00,0,0,0
2025-02-11 00:15:00,0,0,0
2025-02-11 00:20:00,0,0,0
2025-02-11 00:25:00,0,0,0
2025-02-11 00:30:00,0,0,0
2025-02-11 00:35:00,0,0,0
2025-02-11 00:40:00,0,0,0
2025-02-11 00:45:00,0,0,0
2025-02-11 00:50:00,0,0,0
2025-02-11 00:55:00,0,0,0
2025-02-11 01:00:00,0,0,0
2025-02-11 01:05:00,0,0,0
2025-02-11 01:10:00,0,0,0
2025-02-11 01:15:00,0,0,0
2025-02-11 01:20:00,0,0,0
2025-02-11 01:25:00,0,0,0
2025-02-11 01:30:00,0,0,0
2025-02-11 01:35:00,0,0,0
2025-02-11 01:40:00,0,0,0
2025-02-11 01:45:00,0,0,0
2025-02-11 01:50:00,0,0,0
2025-02-11 01:55:00,0,0,0
2025-02-11 02:00:00,0,0,0
2025-02-11 02:05:00,0,0,0
2025-02-11 02:10:00,0,0,0
2025-02-11 02:15:00,0,0,0
2025-02-11 02:20:00,0,0,0
2025-02-11 02:25:00,0,0,0
2025-02-11 02:30:00,0,0,0
2025-02-11 02:35:00,0,0,0
2025-02-11 02:40:00,0,0,0
2025-02-11 02:45:00,0,0,0
2025-02-11 02:50:00,0,0,0
2025-02-11 02:55:00,0,0,0
2025-02-11 03:00:00,0,0,0
2025-02-11 03:05:00,0,0,0
2025-02-11 03:10:00,0,0,0
2025-02-11 03:15:00,0,0,0
2025-02-11 03:20:00,0,0,0
2025-02-11 03:25:00,0,0,0
2025-02-11 03:30:00,0,0,0
2025-02-11 03:35:00,0,0,0
2025-02-11 03:40:00,0,0,0
2025-02-11 03:45:00,0,0,0
2025-02-11 03:50:00,0,0,0
2025-02-11 03:55:00,0,0,0
2025-02-11 04:00:00,0,0,0
2025-02-11 04:05:00,0,0,0
2025-02-11 04:10:00,0,0,0
2025-02-11 04:15:00,0,0,0
2025-02-11 04:20:00,0,0,0
2025-02-11 04:25:00,0,0,0
2025-02-11 04:30:00,0,0,0
2025-02-11 04:35:00,0,0,0
2025-02-11 04:40:00,0,0,0
2025-02-11 04:45:00,0,0,0
2025-02-11 04:50:00,0,0,0
2025-02-11 04:55:00,0,0,0
2025-02-11 05:00:00,0,0,0
2025-02-11 05:05:00,0,0,0
2025-02-11 05:10:00,0,0,0
2025-02-11 05:15:00,0,0,0
2025-02-11 05:20:00,0,0,0
2025-02-11 05:25:00,0,0,0
2025-02-11 05:30:00,0,0,0
2025-02-11 05:35:00,0,0,0
2025-02-11 05:40:00,0,0,0
2025-02-11 05:45:00,0,0,0
2025-02-11 05:50:00,0,0,0
2025-02-11 05:55:00,0,0,0
2025-02-11 06:00:00,0,0,0
2025-02-11 06:05:00,0,0,0
2025-02-11 06:10:00,0,0,0
2025-02-11 06:15:00,0,0,0
2025-02-11 06:20:00,0,0,0
2025-02-11 06:25:00,0,0,0
2025-02-11 06:30:00,0,0,0
2025-02-11 06:35:00,0,0,0
2025-02-11 06:40:00,0,0,0
2025-02-11 06:45:00,0,0,0
2025-02-11 06:50:00,0,0,0
2025-02-11 06:55:00,0,0,0
2025-02-11 07:00:00,0,0,0
2025-02-11 07:05:00,0,0,0
2025-02-11 07:10:00,0,0,0
2025-02-11 07:15:00,0,0,0
2025-02-11 07:20:00,0,0,0
2025-02-11 07:25:00,0,0,0
2025-02-11 07:30:00,0,0,0
2025-02-11 07:35:00,0,0,0
